Marital status,Course,Daytime/evening attendance,Previous qualification,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Unemployment rate,Inflation rate,GDP,Target,Total Grade,Total Approved,Total Enrolled,Total Evaluations,Target_encoded
1,4,1,14,0,0,1,0,0,19,12.4,0.5,1.79,Graduate,24.666666669999998,12,12,14,2
1,12,1,1,0,0,1,0,1,19,12.4,0.5,1.79,Graduate,25.46428572,14,15,18,2
1,12,1,1,0,0,1,0,1,20,11.1,0.6,2.02,Enrolled,25.119999999999997,11,14,18,1
1,17,0,1,0,0,1,0,0,25,15.5,2.8,-4.06,Enrolled,22.0,6,10,22,1
1,12,1,1,0,0,1,0,1,19,15.5,2.8,-4.06,Graduate,27.818095239999998,13,15,22,2
1,12,1,1,0,0,1,0,0,19,9.4,-0.8,-3.12,Graduate,26.2325,16,16,16,2
1,5,1,1,0,0,0,0,0,19,10.8,1.4,1.74,Dropout,0.0,0,11,5,0
1,12,1,1,0,0,1,0,0,20,13.9,-0.3,0.79,Graduate,26.271428569999998,13,15,17,2
1,13,1,1,0,0,1,0,0,25,12.4,0.5,1.79,Enrolled,23.55714286,12,15,32,1
1,12,1,1,0,0,1,0,1,20,7.6,2.6,0.32,Graduate,24.66666666,12,14,14,2
1,10,1,1,0,0,1,0,0,24,9.4,-0.8,-3.12,Enrolled,32.15,9,12,19,1
1,14,1,1,0,0,1,0,0,20,7.6,2.6,0.32,Graduate,26.533333329999998,10,10,12,2
1,12,1,1,0,0,1,0,0,21,15.5,2.8,-4.06,Graduate,27.84930556,15,15,17,2
1,4,1,14,0,1,1,0,1,19,15.5,2.8,-4.06,Graduate,26.0,11,12,19,2
1,15,1,1,0,0,1,0,1,19,16.2,0.3,-0.92,Graduate,26.333333330000002,12,12,12,2
1,14,1,1,0,0,1,0,1,21,9.4,-0.8,-3.12,Graduate,26.2,9,10,10,2
1,12,1,3,0,0,1,0,0,28,15.5,2.8,-4.06,Graduate,33.587777779999996,15,15,18,2
1,10,1,1,0,1,0,0,1,19,10.8,1.4,1.74,Graduate,21.6,10,12,16,2
1,9,1,1,0,0,1,0,1,18,12.4,0.5,1.79,Graduate,27.6,10,10,11,2
5,12,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,24.22857142,14,16,16,2
1,12,1,1,0,0,1,0,1,18,9.4,-0.8,-3.12,Graduate,26.1175,16,16,16,2
1,12,1,1,0,0,1,0,0,22,12.7,3.7,-1.7,Graduate,26.57142858,14,16,16,2
1,9,1,1,0,0,1,0,0,19,12.4,0.5,1.79,Enrolled,21.666666669999998,7,10,17,1
1,12,1,1,0,0,1,0,1,18,13.9,-0.3,0.79,Graduate,29.23392857,15,15,15,2
1,11,1,1,0,0,0,0,0,20,15.5,2.8,-4.06,Dropout,0.0,0,12,0,0
1,2,1,14,0,0,0,0,0,26,12.4,0.5,1.79,Dropout,22.25,7,19,21,0
1,5,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,27.625,12,12,14,2
1,11,1,1,0,0,1,0,1,21,10.8,1.4,1.74,Dropout,23.83333334,9,12,19,0
1,12,1,1,0,0,1,0,0,18,10.8,1.4,1.74,Graduate,26.59428572,14,16,16,2
1,6,1,1,0,0,1,0,0,20,15.5,2.8,-4.06,Graduate,28.17307692,12,12,23,2
1,12,1,1,0,0,1,0,0,18,15.5,2.8,-4.06,Graduate,26.20333333,14,15,24,2
1,9,1,1,0,0,1,0,1,19,12.7,3.7,-1.7,Enrolled,23.4,8,10,13,1
1,14,1,1,0,0,1,0,0,20,7.6,2.6,0.32,Dropout,28.75,8,10,10,0
1,16,1,1,0,1,1,0,1,18,12.7,3.7,-1.7,Graduate,25.9047619,12,12,13,2
1,9,1,1,0,0,1,0,1,20,10.8,1.4,1.74,Enrolled,24.625,7,10,17,1
1,3,0,1,0,0,1,0,0,22,7.6,2.6,0.32,Graduate,25.6,10,12,16,2
1,2,1,1,0,0,1,0,0,18,7.6,2.6,0.32,Enrolled,0.0,0,0,0,1
1,17,0,1,0,0,1,0,0,21,8.9,1.4,3.51,Graduate,22.9,9,10,14,2
1,16,1,1,0,0,1,0,0,18,13.9,-0.3,0.79,Enrolled,24.166666669999998,12,14,23,1
1,12,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Graduate,26.97142858,14,16,16,2
1,5,1,1,1,0,1,0,1,18,8.9,1.4,3.51,Graduate,23.28571429,12,12,14,2
1,2,1,1,0,0,1,0,0,19,15.5,2.8,-4.06,Dropout,0.0,0,0,0,0
1,9,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Enrolled,24.76190476,6,10,18,1
1,12,1,1,0,0,1,0,0,19,16.2,0.3,-0.92,Enrolled,26.7,10,14,17,1
1,12,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Graduate,26.51714286,14,16,22,2
1,9,1,1,0,0,1,0,0,19,8.9,1.4,3.51,Enrolled,24.25,8,10,19,1
1,11,1,1,0,0,0,0,0,19,10.8,1.4,1.74,Dropout,21.666666669999998,4,12,24,0
1,11,1,1,0,0,1,0,1,21,8.9,1.4,3.51,Graduate,26.071428570000002,12,12,13,2
1,15,1,1,0,0,1,0,1,20,15.5,2.8,-4.06,Graduate,23.63333333,10,12,18,2
1,9,1,1,0,0,1,0,1,20,11.1,0.6,2.02,Graduate,27.485714289999997,10,10,14,2
1,17,0,12,0,0,1,0,0,41,7.6,2.6,0.32,Graduate,22.8,10,10,14,2
4,12,1,15,0,0,1,0,0,32,12.4,0.5,1.79,Enrolled,26.2625,11,14,24,1
1,12,1,1,0,0,1,0,0,18,10.8,1.4,1.74,Graduate,29.30571428,14,16,16,2
4,3,0,1,0,0,1,0,1,35,15.5,2.8,-4.06,Graduate,22.66666666,12,12,15,2
1,12,1,1,0,1,0,0,0,32,16.2,0.3,-0.92,Dropout,13.7,4,14,19,0
1,3,0,15,0,0,1,0,0,37,12.4,0.5,1.79,Graduate,28.47727273,19,19,19,2
2,9,1,3,0,0,1,0,0,30,12.7,3.7,-1.7,Dropout,22.89285714,14,15,21,0
1,15,1,1,0,0,1,1,0,23,7.6,2.6,0.32,Graduate,25.333333330000002,11,12,20,2
1,15,1,1,0,0,1,0,1,20,15.5,2.8,-4.06,Dropout,27.85714286,12,12,13,0
1,14,1,1,0,0,1,1,0,21,9.4,-0.8,-3.12,Graduate,23.25,8,10,13,2
1,9,1,1,0,0,1,1,0,19,12.4,0.5,1.79,Graduate,24.4,10,10,11,2
1,12,1,1,0,0,1,1,1,18,10.8,1.4,1.74,Graduate,30.14,14,16,16,2
1,7,1,1,0,0,1,1,0,18,10.8,1.4,1.74,Dropout,22.0,2,10,13,0
1,17,0,1,0,0,1,1,0,24,12.4,0.5,1.79,Enrolled,24.666666669999998,9,10,11,1
1,14,1,1,0,0,1,1,0,22,12.7,3.7,-1.7,Graduate,25.6,8,12,22,2
1,11,1,1,0,0,1,1,0,18,16.2,0.3,-0.92,Dropout,22.25,7,12,14,0
1,10,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Graduate,25.73809524,11,12,19,2
1,5,1,1,0,0,1,1,0,21,16.2,0.3,-0.92,Graduate,28.799999999999997,10,12,13,2
4,12,1,1,0,1,1,0,0,38,16.2,0.3,-0.92,Dropout,21.833333330000002,5,14,27,0
1,13,1,1,0,0,1,0,1,19,12.7,3.7,-1.7,Graduate,25.1375,15,15,22,2
6,12,1,1,0,0,1,0,0,36,16.2,0.3,-0.92,Dropout,23.833333330000002,7,14,26,0
1,6,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Graduate,23.75,8,10,18,2
1,12,1,1,0,0,1,0,0,19,12.4,0.5,1.79,Graduate,24.50625,13,15,21,2
1,6,1,16,0,1,0,0,0,21,8.9,1.4,3.51,Dropout,26.95,13,19,32,0
1,12,1,1,0,0,1,0,0,19,11.1,0.6,2.02,Enrolled,25.53166666,12,15,21,1
1,10,1,1,0,0,1,0,1,18,16.2,0.3,-0.92,Graduate,23.428571429999998,11,12,19,2
2,12,1,3,0,0,1,0,0,45,13.9,-0.3,0.79,Enrolled,25.66818182,21,21,23,1
1,9,1,1,0,0,1,0,0,20,7.6,2.6,0.32,Dropout,21.0,2,10,19,0
1,11,1,1,0,1,1,0,0,18,13.9,-0.3,0.79,Graduate,23.166666669999998,10,12,18,2
1,14,1,1,0,0,1,0,1,18,11.1,0.6,2.02,Graduate,27.14285714,12,12,15,2
1,8,1,3,0,0,1,0,0,25,10.8,1.4,1.74,Dropout,0.0,0,10,18,0
1,12,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Graduate,24.08285714,14,16,18,2
1,2,1,1,0,0,1,0,1,18,13.9,-0.3,0.79,Graduate,0.0,0,0,0,2
1,11,1,15,0,0,1,0,0,39,13.9,-0.3,0.79,Graduate,28.352564100000002,25,25,30,2
2,4,1,1,0,0,1,0,0,29,15.5,2.8,-4.06,Graduate,30.75213675,31,31,33,2
1,16,1,1,0,0,1,0,0,18,13.9,-0.3,0.79,Enrolled,24.21428571,13,14,17,1
1,5,1,3,0,0,0,0,0,23,10.8,1.4,1.74,Dropout,10.0,2,9,3,0
1,16,1,1,0,0,1,0,0,21,12.7,3.7,-1.7,Dropout,22.583333330000002,7,12,21,0
1,10,1,1,0,0,0,0,0,18,10.8,1.4,1.74,Graduate,29.666666669999998,12,12,12,2
1,6,1,15,0,0,1,0,0,23,12.4,0.5,1.79,Graduate,31.946428570000002,12,12,15,2
1,8,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,30.28571428,12,12,14,2
2,3,0,12,0,0,1,0,0,32,9.4,-0.8,-3.12,Graduate,25.966666670000002,11,12,15,2
2,9,1,1,0,1,0,0,0,29,10.8,1.4,1.74,Dropout,25.466666670000002,5,10,22,0
1,10,1,1,0,1,1,0,1,20,8.9,1.4,3.51,Graduate,23.35,9,12,16,2
1,10,1,1,0,0,0,0,0,28,9.4,-0.8,-3.12,Dropout,13.0,1,12,23,0
1,9,1,3,0,0,1,0,0,27,10.8,1.4,1.74,Graduate,25.625,7,10,20,2
1,12,1,1,0,1,1,0,0,22,7.6,2.6,0.32,Graduate,24.66666666,24,28,28,2
2,4,1,12,0,1,1,0,0,37,16.2,0.3,-0.92,Enrolled,25.775,12,12,22,1
1,3,0,3,0,0,0,0,0,28,12.7,3.7,-1.7,Dropout,11.0,1,12,12,0
2,4,1,1,0,1,0,0,0,43,8.9,1.4,3.51,Dropout,22.75,8,12,23,0
1,13,1,1,0,0,0,0,0,32,10.8,1.4,1.74,Dropout,0.0,0,15,15,0
1,10,1,1,0,0,1,0,1,20,15.5,2.8,-4.06,Enrolled,22.25,9,12,24,1
4,12,1,12,0,0,1,0,1,35,9.4,-0.8,-3.12,Graduate,27.26,16,16,18,2
1,14,1,1,0,0,1,0,0,21,7.6,2.6,0.32,Graduate,24.5,7,10,15,2
1,12,1,1,0,0,1,0,1,18,12.4,0.5,1.79,Enrolled,25.76190476,13,14,16,1
1,12,1,1,0,0,1,0,1,18,16.2,0.3,-0.92,Graduate,33.277777779999994,15,15,16,2
1,10,1,1,0,0,1,0,0,18,16.2,0.3,-0.92,Graduate,24.0,9,12,21,2
1,3,0,14,0,0,1,0,0,22,12.4,0.5,1.79,Graduate,25.78571429,12,12,13,2
1,12,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Graduate,25.52857142,14,16,16,2
1,9,1,1,0,0,1,0,1,18,13.9,-0.3,0.79,Graduate,25.916666669999998,10,10,14,2
1,2,1,1,0,1,1,0,0,19,12.4,0.5,1.79,Dropout,0.0,0,0,0,0
1,12,1,1,0,0,1,0,1,18,11.1,0.6,2.02,Graduate,30.28761904,15,15,16,2
2,17,0,12,0,1,0,0,0,31,16.2,0.3,-0.92,Dropout,0.0,0,10,14,0
2,3,0,12,0,1,1,0,1,33,9.4,-0.8,-3.12,Graduate,26.333333330000002,11,12,16,2
1,12,1,1,0,0,1,0,1,19,9.4,-0.8,-3.12,Graduate,27.1525,16,16,16,2
1,10,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,30.97619047,12,12,13,2
1,9,1,1,0,0,1,0,0,23,7.6,2.6,0.32,Graduate,22.26666667,8,10,16,2
1,10,1,1,0,0,1,0,0,20,9.4,-0.8,-3.12,Graduate,23.2,11,12,17,2
1,12,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Graduate,27.5275,16,16,16,2
1,6,1,16,0,1,1,0,0,21,8.9,1.4,3.51,Enrolled,25.45,13,18,24,1
1,10,1,1,0,0,1,0,1,22,12.7,3.7,-1.7,Graduate,22.91428571,10,12,20,2
1,10,1,1,0,1,1,0,0,20,9.4,-0.8,-3.12,Graduate,23.83333334,12,12,13,2
1,12,1,3,0,0,1,0,0,23,7.6,2.6,0.32,Graduate,28.71428572,12,14,16,2
1,15,1,1,0,0,1,0,0,19,16.2,0.3,-0.92,Graduate,25.5,12,12,12,2
1,12,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Graduate,27.85142858,14,16,16,2
1,17,0,1,0,0,1,0,0,26,10.8,1.4,1.74,Dropout,23.0,5,10,18,0
1,12,1,1,0,0,1,0,0,18,16.2,0.3,-0.92,Graduate,27.18730158,15,15,16,2
1,7,1,1,0,0,1,1,0,18,9.4,-0.8,-3.12,Dropout,16.0,1,10,10,0
1,4,1,14,0,0,1,1,0,20,16.2,0.3,-0.92,Graduate,26.325,12,12,18,2
1,14,1,1,0,0,1,1,0,19,15.5,2.8,-4.06,Dropout,0.0,0,12,13,0
1,17,0,1,0,0,0,1,0,32,10.8,1.4,1.74,Dropout,22.4,9,13,13,0
2,8,1,1,0,0,0,1,0,31,9.4,-0.8,-3.12,Dropout,22.666666669999998,5,9,21,0
1,7,1,12,0,0,1,1,0,25,13.9,-0.3,0.79,Enrolled,21.0,2,10,24,1
1,6,1,14,0,0,1,0,0,21,16.2,0.3,-0.92,Graduate,26.666666669999998,10,12,24,2
2,17,0,1,0,0,0,0,0,31,12.7,3.7,-1.7,Dropout,21.75,5,11,16,0
2,16,1,1,0,0,1,0,0,34,16.2,0.3,-0.92,Dropout,23.0,2,14,18,0
1,10,1,1,0,0,1,0,1,18,11.1,0.6,2.02,Graduate,26.333333330000002,12,12,17,2
1,10,1,1,0,1,1,0,0,19,12.4,0.5,1.79,Dropout,0.0,0,12,0,0
1,14,1,16,0,1,1,0,0,21,8.9,1.4,3.51,Enrolled,23.0,2,12,23,1
1,16,1,1,0,0,0,0,0,18,9.4,-0.8,-3.12,Dropout,24.8,8,12,21,0
1,11,1,1,0,0,1,0,0,20,11.1,0.6,2.02,Graduate,30.833333330000002,12,12,13,2
1,15,1,1,0,0,1,0,0,20,15.5,2.8,-4.06,Graduate,24.69047619,12,12,13,2
1,14,1,1,1,0,1,0,1,18,11.1,0.6,2.02,Graduate,24.333333330000002,10,12,21,2
1,10,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Graduate,24.083333330000002,10,12,18,2
1,6,1,1,0,0,1,0,0,19,12.7,3.7,-1.7,Enrolled,14.75,4,10,12,1
4,8,1,1,0,0,1,0,1,30,11.1,0.6,2.02,Dropout,10.0,1,12,23,0
1,10,1,1,0,0,1,0,0,19,11.1,0.6,2.02,Graduate,24.85714286,12,12,13,2
1,13,1,1,0,0,1,0,0,19,12.7,3.7,-1.7,Graduate,25.47777778,15,15,17,2
1,12,1,1,0,0,1,0,1,19,12.7,3.7,-1.7,Graduate,27.2,14,16,16,2
1,6,1,1,0,0,1,0,0,19,12.4,0.5,1.79,Graduate,31.875,12,12,15,2
1,10,1,1,0,0,1,0,0,20,7.6,2.6,0.32,Graduate,23.3,11,12,16,2
1,7,1,1,0,1,1,1,0,25,13.9,-0.3,0.79,Dropout,14.0,2,11,12,0
1,15,1,1,0,0,1,1,0,19,12.4,0.5,1.79,Dropout,0.0,0,12,0,0
2,16,1,1,0,1,1,0,1,34,9.4,-0.8,-3.12,Graduate,32.34285714,12,12,17,2
1,12,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,23.57142858,14,16,16,2
1,12,1,1,0,0,1,0,1,18,9.4,-0.8,-3.12,Graduate,26.8475,16,16,16,2
1,14,1,1,0,0,1,0,0,20,11.1,0.6,2.02,Graduate,26.666666669999998,11,12,18,2
1,12,1,1,0,0,1,0,1,20,10.8,1.4,1.74,Graduate,24.92857142,14,16,16,2
1,17,0,1,0,1,1,0,0,23,8.9,1.4,3.51,Enrolled,24.975,13,20,33,1
1,14,1,1,0,0,1,0,0,28,10.8,1.4,1.74,Dropout,10.0,1,12,17,0
1,15,1,1,0,0,1,0,0,18,15.5,2.8,-4.06,Enrolled,25.02857143,11,12,18,1
1,9,1,1,0,0,1,0,0,19,16.2,0.3,-0.92,Graduate,25.0,9,10,11,2
2,9,1,1,0,0,1,0,0,34,7.6,2.6,0.32,Dropout,22.0,6,10,13,0
2,16,1,1,0,0,1,0,0,35,8.9,1.4,3.51,Dropout,0.0,0,13,7,0
1,17,0,15,0,0,1,0,0,32,12.4,0.5,1.79,Graduate,23.93333333,10,10,15,2
1,11,1,1,0,0,1,0,0,19,11.1,0.6,2.02,Graduate,25.666666669999998,12,12,14,2
1,14,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,26.26666667,9,12,17,2
2,9,1,1,0,0,0,0,0,35,9.4,-0.8,-3.12,Dropout,24.3,9,10,16,0
1,3,0,1,0,0,1,1,1,24,12.4,0.5,1.79,Enrolled,23.75,8,12,16,1
1,10,1,1,0,0,1,0,1,20,13.9,-0.3,0.79,Graduate,24.33928571,12,12,15,2
1,15,1,1,0,0,1,1,1,18,16.2,0.3,-0.92,Graduate,26.5,12,12,14,2
1,12,1,1,0,0,1,1,1,20,10.8,1.4,1.74,Graduate,26.04857142,14,16,16,2
1,11,1,1,0,0,0,1,0,18,9.4,-0.8,-3.12,Dropout,0.0,0,12,12,0
1,7,1,1,0,0,1,1,1,18,12.4,0.5,1.79,Graduate,35.9047619,10,10,14,2
1,14,1,1,0,0,1,1,1,20,9.4,-0.8,-3.12,Graduate,22.5,8,10,14,2
1,16,1,1,0,0,1,1,0,19,12.4,0.5,1.79,Dropout,26.166666669999998,12,14,19,0
1,5,1,1,0,0,1,1,1,20,7.6,2.6,0.32,Enrolled,25.175,11,12,15,1
1,10,1,1,0,0,1,1,0,19,10.8,1.4,1.74,Graduate,24.66666666,12,12,14,2
1,15,1,1,0,0,1,1,0,20,7.6,2.6,0.32,Graduate,24.1,9,12,20,2
1,12,1,1,0,0,1,1,0,22,11.1,0.6,2.02,Graduate,28.1047619,13,15,17,2
1,7,1,1,0,0,1,1,1,18,11.1,0.6,2.02,Enrolled,27.125,10,11,18,1
1,12,1,1,0,0,1,1,0,19,12.7,3.7,-1.7,Graduate,28.57142858,14,16,16,2
1,4,1,14,0,0,1,1,0,22,13.9,-0.3,0.79,Dropout,21.75,5,12,27,0
1,7,1,1,0,0,1,1,0,20,8.9,1.4,3.51,Graduate,32.400000000000006,10,10,10,2
2,4,1,1,0,1,0,1,0,34,12.4,0.5,1.79,Dropout,0.0,0,12,7,0
2,3,0,12,0,0,1,1,0,24,16.2,0.3,-0.92,Dropout,10.0,1,11,19,0
1,14,1,1,0,0,1,1,0,26,7.6,2.6,0.32,Dropout,0.0,0,10,10,0
1,12,1,1,0,0,1,1,0,35,12.4,0.5,1.79,Dropout,24.98,9,14,19,0
1,17,0,1,0,0,1,1,0,22,7.6,2.6,0.32,Graduate,24.228571430000002,10,10,16,2
1,11,1,1,0,0,1,1,0,26,9.4,-0.8,-3.12,Enrolled,22.0,7,12,21,1
1,9,1,1,0,0,1,1,0,19,8.9,1.4,3.51,Dropout,12.33333333,3,10,12,0
1,11,1,1,0,0,0,1,0,19,8.9,1.4,3.51,Dropout,0.0,0,12,0,0
1,2,1,14,0,1,1,1,0,20,15.5,2.8,-4.06,Graduate,0.0,0,0,0,2
1,14,1,1,0,1,1,1,0,21,11.1,0.6,2.02,Graduate,25.43333333,18,19,21,2
1,15,1,1,0,0,1,0,1,19,13.9,-0.3,0.79,Graduate,29.71428571,12,12,13,2
1,15,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Graduate,25.5,12,12,13,2
1,4,1,16,0,0,1,0,1,23,8.9,1.4,3.51,Graduate,27.68461538,22,22,26,2
1,9,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,25.6,10,10,11,2
1,12,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Graduate,26.62857142,14,16,16,2
1,12,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Graduate,23.97714286,14,16,16,2
1,9,1,16,0,0,1,0,0,21,8.9,1.4,3.51,Graduate,24.43434344,19,20,30,2
1,6,1,1,0,0,1,0,1,18,15.5,2.8,-4.06,Graduate,30.33653846,12,12,21,2
1,15,1,1,0,0,1,0,1,24,10.8,1.4,1.74,Graduate,26.5,12,12,13,2
1,12,1,1,0,0,1,0,0,18,16.2,0.3,-0.92,Dropout,26.06111111,15,15,17,0
1,14,1,1,0,0,1,0,0,18,13.9,-0.3,0.79,Enrolled,24.333333330000002,9,12,17,1
1,12,1,1,0,0,1,0,0,20,12.4,0.5,1.79,Graduate,29.02,13,15,18,2
1,6,1,1,0,0,1,0,0,19,9.4,-0.8,-3.12,Enrolled,23.75,7,10,21,1
1,15,1,1,0,0,0,0,1,18,7.6,2.6,0.32,Dropout,22.666666669999998,6,12,27,0
1,11,1,1,0,0,1,0,1,19,10.8,1.4,1.74,Dropout,23.0,7,12,25,0
1,16,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Graduate,23.799999999999997,10,12,17,2
1,10,1,3,0,1,1,0,0,18,10.8,1.4,1.74,Graduate,24.5,12,12,12,2
1,16,1,1,0,0,1,0,0,20,11.1,0.6,2.02,Enrolled,27.5,12,14,16,1
1,12,1,1,0,0,1,0,1,18,9.4,-0.8,-3.12,Graduate,27.5275,16,16,16,2
1,13,1,1,0,0,1,0,1,19,11.1,0.6,2.02,Graduate,25.200000000000003,12,14,19,2
1,9,1,1,0,0,1,0,0,18,13.9,-0.3,0.79,Enrolled,22.666666669999998,6,10,27,1
1,12,1,1,0,0,1,0,0,18,7.6,2.6,0.32,Graduate,28.66666666,12,14,14,2
1,6,1,1,0,0,1,0,0,21,11.1,0.6,2.02,Enrolled,25.166666669999998,6,12,25,1
1,11,1,1,0,1,0,0,0,19,7.6,2.6,0.32,Dropout,10.0,1,12,27,0
1,12,1,1,0,0,1,0,0,21,12.4,0.5,1.79,Graduate,29.318472219999997,15,15,17,2
1,6,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Enrolled,25.25,7,12,31,1
1,13,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,26.76805556,15,15,17,2
1,12,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,27.694444439999998,15,15,16,2
1,8,1,1,0,0,0,0,0,23,10.8,1.4,1.74,Dropout,12.0,1,10,19,0
1,10,1,1,0,0,1,0,0,20,16.2,0.3,-0.92,Enrolled,23.2,7,12,22,1
1,12,1,1,0,0,1,0,0,18,16.2,0.3,-0.92,Graduate,26.61904762,15,15,16,2
1,16,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Enrolled,23.4,10,12,17,1
1,12,1,1,0,0,1,0,1,27,12.4,0.5,1.79,Enrolled,24.28571429,12,14,17,1
1,9,1,1,0,1,0,0,1,19,11.1,0.6,2.02,Enrolled,24.8,9,10,10,1
1,8,1,1,0,0,1,0,0,21,15.5,2.8,-4.06,Dropout,22.5,10,12,27,0
1,12,1,1,0,0,1,0,1,19,10.8,1.4,1.74,Graduate,22.8,14,16,16,2
1,10,1,1,0,0,1,0,1,21,13.9,-0.3,0.79,Graduate,23.66666666,12,12,14,2
1,15,1,1,0,0,1,0,0,18,10.8,1.4,1.74,Graduate,25.0,9,12,17,2
1,6,1,1,0,0,1,0,1,20,12.7,3.7,-1.7,Graduate,27.0,9,10,16,2
1,16,1,1,0,0,1,0,1,18,9.4,-0.8,-3.12,Graduate,26.5,10,12,17,2
1,5,1,1,0,1,0,0,1,18,12.7,3.7,-1.7,Dropout,22.833333330000002,12,12,14,0
1,6,1,1,0,0,1,0,0,18,8.9,1.4,3.51,Graduate,27.333333330000002,12,12,17,2
1,15,1,1,0,0,1,0,1,18,16.2,0.3,-0.92,Graduate,25.833333330000002,12,12,12,2
1,12,1,1,0,0,1,0,1,19,12.4,0.5,1.79,Enrolled,25.54,12,14,17,1
1,6,1,16,0,1,0,0,0,23,8.9,1.4,3.51,Enrolled,26.5,19,20,33,1
1,6,1,12,0,0,1,0,1,24,8.9,1.4,3.51,Graduate,25.333333330000002,12,12,18,2
1,2,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Graduate,0.0,0,0,0,2
1,12,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Graduate,31.31428572,14,16,16,2
1,5,1,1,0,0,1,0,0,19,12.7,3.7,-1.7,Graduate,23.5,12,12,12,2
1,16,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Dropout,0.0,0,12,0,0
1,10,1,1,0,0,1,0,1,20,11.1,0.6,2.02,Enrolled,21.76666667,10,12,20,1
1,6,1,1,0,0,1,0,0,20,13.9,-0.3,0.79,Enrolled,26.0952381,11,12,21,1
1,15,1,1,0,0,1,0,0,26,7.6,2.6,0.32,Dropout,11.75,4,12,20,0
1,11,1,12,0,1,0,1,0,36,15.5,2.8,-4.06,Dropout,0.0,0,10,15,0
1,2,1,1,0,0,0,1,0,19,10.8,1.4,1.74,Dropout,0.0,0,0,0,0
1,7,1,1,0,0,0,1,0,27,15.5,2.8,-4.06,Dropout,0.0,0,10,0,0
1,7,1,1,0,0,1,1,0,18,8.9,1.4,3.51,Dropout,13.0,1,10,14,0
1,12,1,1,0,0,1,1,1,18,10.8,1.4,1.74,Graduate,26.66285714,14,16,16,2
1,5,1,1,0,0,1,1,0,28,12.4,0.5,1.79,Dropout,0.0,0,12,0,0
1,2,1,14,0,0,1,1,0,21,12.4,0.5,1.79,Graduate,0.0,0,0,0,2
1,12,1,1,0,0,1,1,0,19,7.6,2.6,0.32,Graduate,27.4,12,14,14,2
1,14,1,7,0,1,0,1,0,26,9.4,-0.8,-3.12,Dropout,0.0,0,10,10,0
1,7,1,1,0,0,1,1,0,20,11.1,0.6,2.02,Dropout,27.329545449999998,15,16,21,0
1,12,1,1,0,0,1,1,0,19,12.7,3.7,-1.7,Graduate,24.4,14,16,16,2
1,9,1,1,0,0,1,1,0,21,12.7,3.7,-1.7,Dropout,21.0,7,10,18,0
1,14,1,16,0,0,1,1,1,23,8.9,1.4,3.51,Graduate,25.85714286,11,12,14,2
1,3,0,13,0,0,1,1,0,29,11.1,0.6,2.02,Graduate,26.0,12,12,17,2
1,12,1,1,0,0,1,1,0,20,12.7,3.7,-1.7,Graduate,30.05714286,14,16,16,2
1,10,1,1,0,0,1,1,0,18,15.5,2.8,-4.06,Graduate,23.71428571,12,12,15,2
1,15,1,1,0,0,1,1,0,19,9.4,-0.8,-3.12,Graduate,24.4,10,12,16,2
1,13,1,3,0,0,0,1,0,23,10.8,1.4,1.74,Dropout,25.0,6,15,15,0
1,2,1,1,0,0,1,1,0,21,13.9,-0.3,0.79,Dropout,0.0,0,0,0,0
1,9,1,1,0,0,1,1,0,18,15.5,2.8,-4.06,Enrolled,24.5,9,10,13,1
1,2,1,1,0,0,1,1,1,18,10.8,1.4,1.74,Graduate,0.0,0,0,0,2
1,5,1,1,0,1,0,1,0,21,9.4,-0.8,-3.12,Dropout,14.0,1,12,13,0
1,10,1,1,0,0,1,1,0,22,11.1,0.6,2.02,Dropout,0.0,0,12,13,0
1,13,1,1,0,0,1,1,0,21,8.9,1.4,3.51,Graduate,24.958333330000002,12,14,19,2
